Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	L_HN_m	L_LN_m
Zm00001d033210	4612.295982	1.030769472	0.227221755	4.536403086	5.72e-06	9.27e-05	59.36235454	175.1512555
Zm00001d022581	312.8492807	1.031224305	0.176015386	5.85871682	4.66e-09	1.59e-07	2.79443339	6.92366672
Zm00001d018016	63.00845546	1.031275326	0.263382952	3.91549763	9.02e-05	0.001017211	1.378396612	3.624564941
Zm00001d053798	111.8933194	1.031711921	0.196654083	5.2463285	1.55e-07	3.72e-06	1.136490291	2.465095463
Zm00001d005356	168.4818369	1.033485148	0.223045056	4.633526371	3.59e-06	6.22e-05	1.208585503	3.144388375
Zm00001d021195	220.9401527	1.034902841	0.279189588	3.706810299	0.000209886	0.002058107	3.822734277	8.395933
Zm00001d004655	148.1615034	1.035742142	0.283979138	3.647247292	0.000265065	0.002510739	2.785309256	7.692218343
Zm00001d009779	151.9103825	1.036506469	0.26741894	3.875965067	0.000106203	0.001165293	2.067035065	3.88645266
Zm00001d011738	117.1661418	1.036635724	0.311553515	3.327311914	0.000876882	0.006801017	0.544277727	1.82612615
Zm00001d047754	564.4152066	1.037744286	0.232147411	4.470195391	7.81e-06	0.000121613	8.442306402	23.70076987
Zm00001d006034	595.8645456	1.038074475	0.310103016	3.347514924	0.000815396	0.006408754	3.121697469	10.86328835
Zm00001d017166	412.602564	1.038187749	0.318391873	3.260723141	0.001111285	0.008262013	3.52910454	10.41101109
Zm00001d043927	186.4015935	1.038669153	0.187240854	5.547235719	2.9e-08	8.29e-07	0.549755943	1.53131529
Zm00001d052701	513.044725	1.041138715	0.301430107	3.453997101	0.000552343	0.004650538	9.965099098	22.92284648
Zm00001d019108	352.5199787	1.044291884	0.218716862	4.774629056	1.8e-06	3.34e-05	0.860558828	2.430000569
Zm00001d039219	113.7885413	1.044343424	0.193893276	5.386176589	7.2e-08	1.87e-06	2.470304864	7.440917945
Zm00001d013645	47.22717022	1.044815836	0.278272558	3.754649196	0.000173584	0.001759289	1.302269768	4.159874329
Zm00001d026669	507.4473034	1.044887528	0.309555727	3.37544241	0.000736971	0.005926155	7.118910417	17.83395904
Zm00001d051014	223.1392479	1.045193175	0.275871583	3.788694591	0.000151441	0.001568985	1.008687108	3.270297828
Zm00001d032324	139.4440517	1.045358206	0.320518243	3.261462421	0.001108391	0.008245115	3.595349012	9.62596752
Zm00001d028332	616.0672931	1.045438765	0.245698963	4.25495798	2.09e-05	0.000289258	2.08474504	5.259535838
Zm00001d040279	2062.813708	1.045779164	0.240004886	4.357324471	1.32e-05	0.000193337	12.59210062	31.89879373
Zm00001d030340	153.56267	1.045918926	0.205410943	5.091836446	3.55e-07	7.85e-06	0.308784849	0.799654895
Zm00001d035714	71.52981406	1.049025952	0.312123382	3.360933566	0.000776795	0.006174382	1.189557809	3.337210715
Zm00001d034183	185.6639864	1.049669594	0.221272372	4.743789665	2.1e-06	3.83e-05	1.52552784	5.247163552
Zm00001d002283	315.4365284	1.050234806	0.305419128	3.438667423	0.000584585	0.004858859	2.598366414	9.012441288
Zm00001d049597	877.3986278	1.05028579	0.298850426	3.514419579	0.000440716	0.003843461	5.190423491	14.7123409
Zm00001d023543	245.0700066	1.050555634	0.312027071	3.366873367	0.000760256	0.00607199	1.925633469	5.357856108
Zm00001d006731	225.0593412	1.055035455	0.194462017	5.425406315	5.78e-08	1.53e-06	1.386514189	4.076695563
Zm00001d032459	678.9668631	1.056946285	0.321417736	3.288388186	0.001007628	0.007651981	9.61249066	31.59309701
Zm00001d013113	221.6750374	1.057197968	0.318877022	3.315378326	0.000915192	0.007058988	4.973239531	14.22138073
Zm00001d038555	354.8594737	1.057705291	0.30639174	3.452133836	0.000556172	0.004676843	4.529126061	14.22851191
Zm00001d032099	365.8564382	1.058284896	0.24175993	4.377420603	1.2e-05	0.000178419	3.271699106	8.107795166
Zm00001d021955	3799.458296	1.05922724	0.233847093	4.529571976	5.91e-06	9.54e-05	130.9837412	340.2388999
Zm00001d032685	1463.078455	1.059383614	0.232002921	4.566251189	4.97e-06	8.2e-05	11.75611073	27.57660882
Zm00001d006679	579.7883265	1.060020756	0.282283961	3.755157579	0.000173232	0.001757734	9.959604314	31.99449759
Zm00001d038136	3075.600507	1.060294473	0.177980914	5.957349303	2.56e-09	9.29e-08	23.62299154	74.5536617
Zm00001d001974	59.72519064	1.060865935	0.292244234	3.630066258	0.000283348	0.002657793	0.429716117	1.432691463
Zm00001d021737	214.0452333	1.061005727	0.272020052	3.90046881	9.6e-05	0.001072135	2.223733951	5.949284823
Zm00001d010519	131.3941973	1.061035911	0.300256795	3.533761529	0.000409691	0.003624049	1.963870788	5.300827599
Zm00001d017771	211.7941761	1.062612742	0.273669956	3.882825715	0.00010325	0.001138059	5.606419962	11.37624119
Zm00001d038808	341.1290331	1.062650491	0.330792697	3.212436372	0.001316143	0.009525573	1.989873378	5.17856304
Zm00001d011668	62.18255741	1.063501681	0.321285024	3.310150188	0.000932459	0.007177585	1.081235561	3.062094683
Zm00001d030998	161.2625264	1.063900829	0.245837399	4.327660617	1.51e-05	0.000217652	0.520036058	1.733069997
Zm00001d006676	255.265966	1.064840449	0.242648595	4.388405584	1.14e-05	0.000170405	5.082034054	10.52367424
Zm00001d052921	90.34552644	1.065992591	0.259993776	4.100069662	4.13e-05	0.000523955	1.064940191	2.869099431
Zm00001d025170	635.9842119	1.067742095	0.296372965	3.602697352	0.000314932	0.002915949	3.885211752	12.80624131
Zm00001d038954	739.3553294	1.068245572	0.330732876	3.229934641	0.001238185	0.009053441	11.78540681	30.10821859
Zm00001d040672	225.2943092	1.068475009	0.253143128	4.220833553	2.43e-05	0.000330264	1.480719413	4.054000832
Zm00001d010825	324.496751	1.069537706	0.249029043	4.294831213	1.75e-05	0.000247421	4.253404741	13.31087087
Zm00001d021790	411.8417742	1.070076435	0.142085785	7.531199812	5.03e-14	4.7e-12	1.451299724	4.479375823
Zm00001d034013	145.3190664	1.070139427	0.229605434	4.660775702	3.15e-06	5.53e-05	0.916400041	2.298749068
Zm00001d015245	260.8922172	1.070807231	0.214124041	5.000873445	5.71e-07	1.21e-05	0.563265991	1.443355917
Zm00001d049163	198.8225843	1.071302586	0.222203165	4.821275093	1.43e-06	2.74e-05	0.991410766	3.281221065
Zm00001d014286	1309.920752	1.07228199	0.114195086	9.38991363	6e-21	1.56e-18	3.660432891	11.60938285
Zm00001d024778	1932.21311	1.072331616	0.216334139	4.956830315	7.17e-07	1.47e-05	248.0075874	808.1652194
Zm00001d021621	113.2773798	1.073065324	0.32709746	3.280567585	0.001035984	0.007824819	0.449182989	1.479722771
Zm00001d053640	75.5436447	1.073232203	0.294034428	3.650022242	0.000262218	0.002490657	0.941892056	2.759511422
Zm00001d025235	337.2514727	1.075879428	0.303542666	3.544409228	0.000393494	0.003506466	1.260941845	3.411699486
Zm00001d046979	533.9025264	1.076138519	0.223502433	4.814885035	1.47e-06	2.81e-05	3.930337542	11.64243089
Zm00001d041778	114.1138654	1.07713908	0.307272995	3.505479164	0.000455786	0.003948958	1.635690232	2.845436081
Zm00001d005456	526.3265921	1.077154021	0.300375726	3.586022203	0.00033576	0.003091556	5.805244303	19.47550514
Zm00001d016694	75.37355364	1.077629432	0.311334774	3.461320485	0.000537532	0.004538783	0.543998767	1.597180793
Zm00001d034446	235.0232061	1.078753635	0.224274869	4.809962165	1.51e-06	2.87e-05	1.651319355	4.55391086
Zm00001d024936	248.2702941	1.08112061	0.331078517	3.265450804	0.0010929	0.008154998	2.340971907	6.847888507
Zm00001d010478	785.8328653	1.081621581	0.238965748	4.526261992	6e-06	9.66e-05	10.24988236	41.6216992
Zm00001d006759	737.7707662	1.081839789	0.314367064	3.441326756	0.000578869	0.004824938	4.426679813	11.09849714
Zm00001d031805	102.9273543	1.082067747	0.297571739	3.63632565	0.000276555	0.002604182	2.525503469	9.887223156
Zm00001d021571	33.29503871	1.082251726	0.330884695	3.270782066	0.001072505	0.008043487	0.405227178	1.13234071
Zm00001d036024	432.0768874	1.083844284	0.309091433	3.506549095	0.000453958	0.003934399	5.962117871	15.5347815
Zm00001d021418	608.900687	1.086000509	0.235701951	4.607515996	4.08e-06	6.93e-05	17.86336621	54.41494904
Zm00001d048084	123.1933106	1.086804288	0.273065366	3.980015137	6.89e-05	0.00080252	1.748012211	4.774467268
Zm00001d024275	97.59922433	1.087149274	0.226828569	4.792823402	1.64e-06	3.09e-05	0.31873752	1.127683037
Zm00001d002149	113.7878592	1.087315188	0.295488455	3.679721387	0.000233489	0.002253779	0.39484015	1.05548118
Zm00001d000099	77.64775348	1.087480306	0.339453817	3.203617846	0.001357125	0.009753968	0.599411122	1.626434922
Zm00001d012448	148.3661285	1.088184858	0.309959222	3.510735539	0.000446869	0.003884365	4.821303725	14.93084865
Zm00001d036361	328.2248441	1.089902681	0.181967637	5.989541313	2.1e-09	7.69e-08	2.851322502	7.427447667
Zm00001d049409	4105.442927	1.091325685	0.275685273	3.958592619	7.54e-05	0.000868864	20.74566284	55.83586568
Zm00001d041719	325.9447547	1.091450078	0.33353933	3.272327972	0.001066658	0.008006412	2.873210846	7.383260993
Zm00001d050913	77.58115279	1.091568314	0.285056032	3.829311406	0.000128502	0.001372	1.181361821	3.019481417
Zm00001d000428	108.8412671	1.092207627	0.264008053	4.137023901	3.52e-05	0.000454143	0.864472247	3.445412722
Zm00001d034388	5638.284713	1.09266905	0.253445426	4.311259692	1.62e-05	0.000231831	18.71965337	67.61078046
Zm00001d040667	1038.044701	1.095058408	0.285249554	3.838948718	0.000123562	0.001327257	11.21816773	30.94604814
Zm00001d017555	337.86981	1.096514945	0.192501426	5.696139333	1.23e-08	3.8e-07	5.523565373	15.91860841
Zm00001d048362	178.1124627	1.096669582	0.269637862	4.067194321	4.76e-05	0.000588721	2.263003369	7.27032854
Zm00001d037340	85.671	1.097231129	0.22122412	4.959816899	7.06e-07	1.45e-05	2.567971684	7.670793095
Zm00001d002185	47.44526282	1.105814739	0.310104826	3.5659385	0.000362556	0.003289258	0.414900127	1.047308296
Zm00001d053286	214.9837011	1.105844936	0.21981929	5.030700159	4.89e-07	1.05e-05	1.162020557	2.853390292
Zm00001d005018	2370.118775	1.107963223	0.204563878	5.416221242	6.09e-08	1.61e-06	25.73046348	68.5224719
Zm00001d050712	73.92000861	1.108826446	0.31407869	3.530409675	0.000414917	0.003658097	1.579586964	4.0640126
Zm00001d023825	685.5975167	1.109514395	0.248019877	4.473489815	7.7e-06	0.000120176	5.264169719	17.62019097
Zm00001d033858	232.5318629	1.110435462	0.266694439	4.163699346	3.13e-05	0.000410971	1.586885314	4.367656966
Zm00001d040268	99.50706757	1.11048873	0.26549155	4.182764881	2.88e-05	0.000382124	0.65162174	1.876274211
Zm00001d026518	130.0389924	1.111214998	0.303193192	3.66503941	0.0002473	0.002370729	3.241872421	9.810218229
Zm00001d027805	265.4344791	1.111364788	0.154411277	7.197432786	6.14e-13	4.72e-11	3.740025501	12.45594644
Zm00001d003654	149.7233036	1.112801786	0.267470265	4.16046915	3.18e-05	0.000415959	2.225679287	5.470141653
Zm00001d012433	135.6808051	1.113300591	0.333623128	3.337000639	0.000846878	0.006610771	1.968048974	5.052853288
Zm00001d032019	792.5717159	1.113863293	0.190950502	5.833256695	5.44e-09	1.82e-07	14.26269119	45.97041768
Zm00001d008582	55.15458266	1.114223744	0.325189765	3.426380115	0.000611684	0.005052477	1.441689037	4.749539341
Zm00001d008865	216.0876976	1.115263816	0.2634217	4.233758327	2.3e-05	0.000314199	1.361147879	4.436587366
Zm00001d018454	3385.557873	1.11569687	0.227737867	4.89903978	9.63e-07	1.92e-05	11.81691899	34.82070428
Zm00001d024621	390.2079041	1.116967329	0.287130635	3.89010156	0.000100202	0.00110903	6.634311335	17.2993095
Zm00001d005308	71.09133605	1.119033823	0.343693494	3.255906334	0.00113031	0.008384687	0.535189172	1.72002054
Zm00001d045021	568.9951214	1.121972759	0.304850176	3.680407121	0.000232862	0.002249361	1.35888576	5.431992477
Zm00001d008744	431.7374478	1.122686055	0.295669725	3.79709507	0.000146402	0.001525103	2.882387978	8.286195675
Zm00001d049140	94.59158607	1.124143614	0.220650225	5.094686019	3.49e-07	7.76e-06	0.299629479	0.828006638
Zm00001d020424	93.4230277	1.124165029	0.245625682	4.576740586	4.72e-06	7.88e-05	0.267585544	0.802777137
Zm00001d006896	545.9225118	1.124987613	0.21520431	5.227532924	1.72e-07	4.07e-06	10.70790293	30.26137245
Zm00001d005698	1244.392645	1.125499745	0.292037299	3.853958889	0.000116223	0.001259115	54.34814963	164.3031179
Zm00001d048547	65.03019417	1.125709272	0.345374816	3.259384353	0.001116543	0.00829646	1.04681545	3.595090916
Zm00001d045206	628.8424441	1.126133445	0.328866345	3.42428911	0.00061641	0.005080458	3.179035391	7.983773085
Zm00001d040627	188.9118902	1.127135359	0.342996619	3.286141313	0.0010157	0.007700076	2.695931196	5.861877769
Zm00001d038574	175.2438366	1.127639294	0.331976019	3.396749249	0.000681914	0.005539563	1.141706348	4.96883604
Zm00001d012020	68.69412797	1.127707872	0.300932506	3.747378069	0.000178693	0.001803492	0.91907769	2.251089966
Zm00001d017199	2396.070903	1.127950934	0.201842125	5.588283092	2.29e-08	6.72e-07	56.65682553	179.6413365
Zm00001d003659	286.913983	1.132304858	0.3368672	3.361279629	0.000775822	0.006170343	1.840851711	4.259187362
Zm00001d048226	162.6754747	1.135164507	0.347291922	3.268617657	0.001080742	0.008082699	7.68200824	20.02474381
Zm00001d017978	237.1147434	1.136736938	0.329921552	3.445476452	0.000570054	0.004769419	2.697489771	7.491113232
Zm00001d035263	70.29137848	1.138650985	0.341873875	3.330617132	0.000866537	0.006734549	0.944226386	2.983100647
Zm00001d021011	77.0495415	1.139787966	0.335144928	3.400880843	0.000671691	0.005471573	2.23731127	6.312145724
Zm00001d043012	71.69164479	1.140731796	0.349476429	3.264116554	0.00109806	0.0081889	0.287429364	0.7405726
Zm00001d016682	276.7543572	1.143040202	0.268092867	4.263597964	2.01e-05	0.000279479	4.553181444	16.30381903
Zm00001d016918	274.5146869	1.1434609	0.269811521	4.237998799	2.26e-05	0.000309599	3.054472116	11.61904389
Zm00001d005554	86.83943956	1.143921602	0.286299389	3.995543293	6.45e-05	0.000760693	1.227342829	3.50354427
Zm00001d018277	400.1886038	1.144344803	0.333993632	3.42624737	0.000611983	0.005053376	3.295144341	10.25909682
Zm00001d045282	100.025158	1.144579168	0.190798996	5.998874156	1.99e-09	7.35e-08	1.694426786	4.491990132
Zm00001d016553	1412.586776	1.146130698	0.204582364	5.602294714	2.12e-08	6.23e-07	14.66748766	47.13334596
Zm00001d013154	196.4938476	1.146192081	0.310969031	3.68587212	0.000227921	0.002210474	1.582704006	4.072835846
Zm00001d006055	45.55068249	1.148264479	0.350269628	3.278230223	0.001044602	0.007878704	0.50786395	1.445311572
Zm00001d018637	143.8697819	1.150350631	0.266845425	4.310925061	1.63e-05	0.000232057	0.716453043	2.098224297
Zm00001d053308	2395.423442	1.15050769	0.297121962	3.872173171	0.000107869	0.001180164	7.241659631	24.78935926
Zm00001d038257	132.874783	1.151168102	0.285726289	4.028919097	5.6e-05	0.000674859	0.447155827	1.369990408
Zm00001d043197	104.3687255	1.15337482	0.360628074	3.198239139	0.001382696	0.009913611	2.053573448	9.390970579
Zm00001d020783	272.1546241	1.153782559	0.345721116	3.337321634	0.0008459	0.006607023	2.258962266	5.725517786
Zm00001d014435	756.3594199	1.156846522	0.168905507	6.849075208	7.43e-12	4.65e-10	6.378453959	19.83145694
Zm00001d011625	927.3833995	1.15756511	0.341769159	3.386979424	0.000706667	0.005710952	7.521717367	29.39281003
Zm00001d022257	129.5349723	1.159083295	0.256719404	4.514981241	6.33e-06	0.000101576	2.50591953	6.751205281
Zm00001d048898	733.326225	1.160625754	0.318332131	3.645958553	0.000266397	0.002519248	10.43407277	44.86747236
Zm00001d015361	201.4150937	1.161533985	0.330077979	3.518968423	0.000433228	0.003789357	1.56331683	3.702307428
Zm00001d043199	122.9270015	1.162649941	0.32317295	3.597609081	0.000321156	0.002970468	2.207392046	7.31781684
Zm00001d028482	206.0105257	1.163411136	0.203669175	5.712259292	1.11e-08	3.5e-07	2.500299199	7.663966155
Zm00001d010229	22.04976327	1.163723377	0.356022223	3.268681847	0.001080497	0.008082699	0.334843219	0.956358346
Zm00001d052008	341.8198357	1.164885302	0.253176863	4.601073283	4.2e-06	7.12e-05	3.182161144	9.588372405
Zm00001d029969	155.0259712	1.166169446	0.351089082	3.321577076	0.000895103	0.006920112	5.155412715	18.66486323
Zm00001d010723	229.9017473	1.166545445	0.321072173	3.633281061	0.00027984	0.002633251	3.429499214	13.51066152
Zm00001d017240	1062.707774	1.167783891	0.197855833	5.902195921	3.59e-09	1.25e-07	35.23868484	121.5918864
Zm00001d034380	256.4026503	1.169063027	0.255276075	4.579602804	4.66e-06	7.79e-05	3.303636236	9.950037186
Zm00001d035377	140.5748572	1.169548337	0.198401485	5.894856777	3.75e-09	1.3e-07	1.651072603	5.989724323
Zm00001d013886	671.6069141	1.171224204	0.190110044	6.160769739	7.24e-10	2.97e-08	8.814098569	28.04304553
Zm00001d052079	1181.107873	1.171688383	0.290025199	4.039953721	5.35e-05	0.000649661	3.331232292	11.27591914
Zm00001d046625	160.8275356	1.174285313	0.270852199	4.335520695	1.45e-05	0.000211661	2.162544416	7.152574851
Zm00001d052357	100.8062365	1.175201321	0.185808748	6.324790045	2.54e-10	1.15e-08	1.602347372	4.814442464
Zm00001d027259	186.9757153	1.176103501	0.279811718	4.203196023	2.63e-05	0.000354329	0.368953042	1.164580689
Zm00001d008248	883.3340611	1.177785045	0.363655707	3.238736592	0.001200604	0.008819064	4.362927563	19.58470625
Zm00001d044700	133.1353552	1.178032811	0.322777841	3.649670643	0.000262577	0.002492884	4.200520086	16.55374231
Zm00001d004051	34.30895027	1.179340513	0.346076341	3.407746711	0.000655017	0.005352157	0.906642581	3.244435507
Zm00001d040318	854.6480926	1.180292792	0.229290296	5.147591552	2.64e-07	6.01e-06	8.60061374	22.68311246
Zm00001d006315	73.18390688	1.180455961	0.258375866	4.568754737	4.91e-06	8.14e-05	0.678890916	2.501347248
Zm00001d033975	150.6687042	1.180915699	0.196927596	5.996699906	2.01e-09	7.41e-08	1.319270532	3.661941031
Zm00001d018662	70.94370827	1.183341979	0.323667264	3.656044682	0.000256137	0.002447488	3.467987392	10.50662991
Zm00001d034251	108.6461284	1.184087585	0.2278588	5.196584847	2.03e-07	4.74e-06	1.092329938	3.525759508
Zm00001d037760	352.443188	1.186690426	0.215711631	5.501281584	3.77e-08	1.05e-06	2.946569437	9.735984036
Zm00001d013778	100.7353468	1.187103718	0.332825904	3.566740759	0.000361449	0.003284636	0.632538732	1.438103649
Zm00001d039780	150.6735965	1.18927702	0.263744402	4.509202883	6.51e-06	0.000104137	4.105763632	14.3840482
Zm00001d014993	494.9597123	1.189581632	0.327077749	3.63699957	0.000275832	0.002599728	4.481172153	14.60078624
Zm00001d046790	116.8002059	1.189587128	0.268537242	4.429877658	9.43e-06	0.000143861	1.748712651	5.046477424
Zm00001d051652	164.0838841	1.192769134	0.307133951	3.883547	0.000102944	0.001135629	0.800163705	2.210995877
Zm00001d011972	284.578118	1.19308692	0.325051599	3.67045394	0.00024212	0.002325263	1.50668465	6.282063412
Zm00001d027311	68.28109362	1.200584614	0.224542359	5.346806802	8.95e-08	2.29e-06	0.915319168	2.248796621
Zm00001d044104	201.5278359	1.201471681	0.245104665	4.901871937	9.49e-07	1.89e-05	3.420178347	9.656076441
Zm00001d034760	2357.378829	1.203169872	0.225136414	5.344181565	9.08e-08	2.32e-06	119.993165	376.5745643
Zm00001d010970	710.8255546	1.204862622	0.340551543	3.537974339	0.000403209	0.003582224	2.017253472	6.540195767
Zm00001d042968	357.4642753	1.206130955	0.166188864	7.257591894	3.94e-13	3.12e-11	8.685147826	25.76882307
Zm00001d015344	134.1926973	1.206208686	0.183073317	6.588664604	4.44e-11	2.36e-09	1.946127011	5.516565269
Zm00001d014642	133.1343843	1.206816048	0.227381248	5.307456351	1.11e-07	2.78e-06	1.460056184	4.864799745
Zm00001d011349	86.04340754	1.207162453	0.298831739	4.039605885	5.35e-05	0.000650327	1.291448433	3.760957301
Zm00001d027676	246.7305479	1.20884493	0.235271406	5.138086904	2.78e-07	6.28e-06	4.48602158	13.99221246
Zm00001d047833	747.7810483	1.213934401	0.156637458	7.749962344	9.19e-15	9.69e-13	3.273346849	9.129709333
Zm00001d035032	209.9298987	1.21522159	0.306731198	3.96184541	7.44e-05	0.000859346	1.580638608	4.44314418
Zm00001d049270	95.4245788	1.217194879	0.323892889	3.75801668	0.000171265	0.001739949	1.36967788	3.098266553
Zm00001d048308	89.13126321	1.217349714	0.340210716	3.578222718	0.000345939	0.003164433	0.612240501	1.68439517
Zm00001d006161	191.3104638	1.219153089	0.374787423	3.252918893	0.001142261	0.00845445	3.193281359	8.862172057
Zm00001d020636	10800.38649	1.221712353	0.25386589	4.81243208	1.49e-06	2.84e-05	66.92716705	230.5563144
Zm00001d004731	868.8953159	1.222295462	0.362993383	3.367266512	0.000759173	0.006068816	7.136510603	35.50615
Zm00001d030577	259.0911725	1.223420602	0.364335835	3.357947486	0.000785235	0.006215432	3.117724481	14.47309693
